@format=row	BXD56	BXD45	BXD49	BXD101	BXD40	DBA.2J	BXD87	D2B6F1	BXD65b	BXD100	C57BL.6J	BXD48	BXD65	BXD69	BXD70	BXD73	BXD84	BXD63	BXD68	BXD66	BXD79	BXD81	BXD29	BXD98	BXD62	BXD90	BXD64	BXD102	BXD60	B6D2F1	BXD44	BXD73b	BXD48a	BXD32	BXD9	BXD61	BXD89	BXD27
X2.Hydroxyadipic.acid/L.Serine	0.22791883324279	0.178088862588456	0.378021206923437	0.142718569544045	0.17200785573461	0.207879040769741	0.184720003804334	0.389736650880754	0.201536135593682	0.206971265332601	0.181997646669601	0.304836895388077	0.22518738947559	0.233410661784439	0.196429287006142	0.263700491519037	0.20067777647159	0.112852989147978	0.177030528408172	0.307594442105899	0.167773900481214	0.208692943396918	0.31336196697907	0.364069020828231	0.203538889508407	0.289866118063402	0.164114121391299	0.141376608640052	0.201671627469486	0.254823197512262	0.216471010751723	0.213639803135573	0.345947748988551	0.299413048681592	0.294201669287814	0.155891740074046	0.346887043090397	0.299502179987985
X4..3.Pyridyl..3.butenoic.acid/L.Serine	3.89650949173301	5.09541446208113	5.03142835964717	3.53597319524825	4.17911965970039	4.03372070870642	2.84412955465587	7.22137863229189	4.02466535299314	4.92095115681234	5.11056091148116	4.28783407115921	2.680868826083	2.44176180672531	3.96099768356408	3.81749740835783	8.19347898047004	1.04740317000927	2.6914337650534	5.24136378256674	3.10886982750495	3.27576040842741	6.13600848089835	9.9109687540855	2.95514812059686	4.85078487334998	3.24052315380935	2.85221656976744	4.21569015571391	4.82324029126214	5.12161444503452	3.77277747101049	5.33715139442231	3.43562205369953	7.23090843286283	4.32926458670989	3.90783171126095	6.84197038724374
Phenylpyruvic.acid/L.Serine	1.63157332421633	0.896289632065521	3.75042820045306	1.58645948642259	1.78332412595691	1.97426453447713	1.65530293535207	3.22032907476647	1.87515037673329	2.89121405433335	1.91229134555472	3.02907279782244	2.12645228090875	1.98413261685086	2.25055859936947	2.55061882593392	2.75088908646366	2.37009465336403	1.79262286060206	2.26901708509127	1.94177386594448	1.49963789584568	2.49422242083759	2.81326307195606	1.800474552774	3.32459196772419	1.53166306478364	2.21443886475202	2.19812846182957	1.96876702828553	2.1181638480123	2.63335388884606	2.34456355283308	2.56662940789171	2.90122560408922	1.72799498645534	2.50978740080337	3.02198355006665
L.Fucose/L.Serine	1.20912114014252	0.377674941500974	1.42157950951852	1.23854131102765	0.531851293940428	0.704721330027126	0.885650675286007	1.18811249455186	1.05252776543758	1.20796937792687	1.26666377035114	1.07374104411735	0.946491538321383	0.597241084644378	0.903303480386737	0.913688260871334	1.12906536514163	0.837350758746599	0.484818604651163	1.16037655235274	0.823860017235565	0.754200950283926	1.83068200454514	0.66243446347431	0.748116802552286	0.890743227750663	0.516608324928168	0.769584485361884	1.19437330591644	1.18834187983076	0.807902978438221	1.00390837361701	1.98761514208585	1.26790968571537	1.07872145132552	0.591818930838947	1.93950727578323	1.30077735914426
Kynuramine/L.Serine	14.9923424307874	16.1673195299384	35.8011603375527	16.6982163406214	13.3116347569956	17.8074011774601	15.530338664158	13.2846663987138	20.6283956350128	21.9995463481022	15.3876500857633	23.8065543923532	21.2335898052416	15.8265264860493	21.0681948424069	20.3398225280695	21.8661660777385	25.8790502793296	15.5131563281343	20.0756437107306	15.8796340876264	12.3860793909734	23.8701695433023	24.2123922069626	15.0543914400357	26.5043859649123	12.401017293998	17.2625907191555	16.0454545454545	20.2721244580464	15.8098360655738	14.2077354959451	18.1575677710843	17.2257733018189	22.9749310027599	18.2331484641638	15.5615356578788	24.2081402377594
Methionine.sulfoxide/L.Serine	1.2194522079374	0.618306724307666	8.80287900402023	2.4202735384872	3.4569723858334	2.9165920517942	2.44537846245001	5.99111816019033	2.16450654128195	4.1894545873409	2.39133465931227	4.03012790876869	4.52758267110997	2.22633674630262	4.01287998690171	1.55027294874361	3.46116199398728	3.64579726113647	3.29810661671645	2.93394069246142	3.3989797495749	3.14309369394232	3.12249995004895	1.33129039055915	2.6942471874252	5.72977243994943	1.79637488947834	3.42539821077897	3.23345141700405	4.19810922150628	2.64861096440266	3.71109662701646	2.75666638086256	5.04466112916817	4.32464608857526	2.66233725783343	1.31472414677957	3.74633613969442
L.Phenylalanine/L.Serine	0.181512605042017	0.0980915421466671	0.283703920421299	0.151126293548433	0.148582494139617	0.13598630695667	0.125638562010674	0.18942705083449	0.145141528775421	0.18439143715383	0.141532423464992	0.159848290363199	0.135696236375328	0.142820652233409	0.146457282628614	0.167644699183169	0.143105332231004	0.156838746265119	0.12635389564106	0.128505726822221	0.129064825902186	0.139303056619005	0.276616834406562	0.213252730745536	0.152926790607097	0.228545614993487	0.103152749876879	0.159566833972674	0.205058667967546	0.204046165615037	0.172177627016226	0.198833625799918	0.106893975999752	0.204916810307942	0.212803803818731	0.133410435659358	0.104996659603333	0.175468190229162
Benzoquinoneacetic.acid/L.Serine	0.512287905319727	0.509424646906353	2.20543894989928	0.928933238374931	0.862313724741934	1.34308097307241	0.943599782801292	1.69638996349545	0.799540145065784	1.27852183847438	0.555959174139172	1.67177012082081	1.34158494808243	0.942790383966855	0.907730673316708	0.698992118045723	1.02314766973236	1.3574652014652	0.978411053540587	1.01950749518256	1.13435710477894	0.745902578796562	1.15422907619132	1.36792435807214	1.04485186044713	1.78014532600157	0.885555297262742	1.34056906681241	0.892023957446214	1.20738524166844	1.15359913138693	1.27956626776785	1.47578683232094	1.20396187521099	1.27443100632782	0.476046470182005	1.98341566143793	1.47987337718326
X3..3.Hydroxyphenyl.propanoic.acid/L.Serine	2.36917062273108	2.0506068564128	3.17666604268064	2.05705881310581	2.30694231750893	0.945582028894893	1.41657370859791	2.72553728804824	3.50534601120492	1.89596392686328	2.09587736323773	2.12752196550602	1.95461537610252	2.33609884206757	1.67883644998516	2.66241170056417	2.65656023611484	2.03168790158111	1.26439849003872	1.77973154509016	1.15452874770281	1.97837321405307	3.23724495080269	3.03636800576761	2.04977691443834	3.56542546217386	0.870367990403975	1.99819255638715	2.06486119639337	2.17605672360929	2.08228005779867	2.39997892444413	0.733287718097845	2.76922568601213	2.74399120999863	1.97196973192451	2.57006701713552	2.4900518134715
Homocysteinesulfinic.acid/L.Serine	0.265241964338441	0.0506893442018942	0.0404053211044125	0.0769505097508916	0.0140831552151114	0.0283330813112464	0.0345363571844357	0.0445848069570496	0.0585214469627259	0.0180502172296614	0.0363120464029986	0.0126890973425993	0.017935150105755	0.0401014755138069	0.0101934450469919	0.0455072543627672	0.0342597289533291	0.028050002982207	0.00887314981257391	0.0357329168725179	0.0326482047545891	0.0113979388335302	0.119811647668902	0.269316167354087	0.0132990292657807	0.0418349631587409	0.0224966310971052	0.0192334928834631	0.0391237284160624	0.0290676604678428	0.0257371047091561	0.0274548316284482	0.190096375569089	0.0816889451597702	0.0245731583722161	0.0589724307318689	0.0272442581843698	0.0291416593415336
Taurocyamine/L.Serine	0.522013782542113	0.346132649638185	0.601396308995384	0.578904586414797	0.191845311372416	0.25820101948733	0.435222471939734	0.568253470214929	0.619368128995378	0.277020246738681	0.408733107160882	0.214954730582235	0.279876336622995	0.505599979331103	0.151231501763696	0.567692288252316	0.240798299503373	0.321753535409663	0.140652965700086	0.347383971911514	0.342997982487157	0.17811593409601	0.673768894484061	1.81322203353345	0.175889029529271	0.451157196184156	0.209684910158629	0.279847407169724	0.456985709585592	0.336692335713862	0.308129403928913	0.358945936148863	0.944635966544571	0.79560297691373	0.261219398668473	0.475551203663008	0.372543031487589	0.358180967173577
Pyridoxal/L.Serine	2.59414282802202	3.28530816465772	4.95033547257876	2.87576485743305	2.1190509682562	2.15139968500737	2.31791217662958	4.48713684496335	3.51442811653251	2.76452256532066	2.98589277484766	2.61567313462693	2.97657448135228	1.51320317030737	1.80822861077638	4.53227205778504	2.9702405951881	2.80739977576437	1.76451071206089	1.95367406394993	1.55224021084337	1.38640859429684	4.50239124171708	5.53673678060181	2.40771507005597	2.5955426171614	1.45725147037728	2.73780955702825	1.66102532106276	2.81439648762525	3.10388195682313	2.88534628378378	3.9802335657987	3.09606398108642	2.99068918028861	2.5624138137778	2.74240996874063	3.48660727241069
Phosphoenolpyruvic.acid/L.Serine	9.92796775451827	7.05863669679941	25.5088312664412	10.4903307428158	10.5295899347623	13.3499369482976	10.0632429137458	16.9195034553366	11.8327895052274	12.9687110001783	10.8124420545151	19.4146250927988	14.3816464457292	13.8790780141844	11.1237518910741	15.8348371634005	11.6372825575929	7.82425470821721	8.44590652751669	20.2151097878675	9.0909592061742	11.8204462895693	15.3711025868004	16.4730551933942	10.4251312133374	15.4245604083948	13.8462062698773	10.564333781965	11.9964325948179	13.4998301630435	12.153160139589	15.4267328968164	20.0276162790698	17.280824742268	12.8185551135635	10.1276066350711	17.4007607662002	14.4910143529128
Uric.acid/L.Serine	0.428158083617441	0.106408211821989	0.104327952403129	0.0767242399187326	0.0468602890856681	0.0888802134166179	0.142140972159441	0.0343765731021887	0.120029667477028	0.0686625983452976	0.148060548122249	0.0507412847383239	0.0798858211837798	0.100337629110449	0.0550081770124952	0.0964112886784881	0.73274522283566	0.177061355227349	0.0535962709056102	0.088026668265639	0.0937733228515256	0.0503803742586324	0.475976986638484	0.488252418430307	0.0577827555257423	0.139994800421114	0.0550954052361019	0.062390806351871	0.0555553140262538	0.0974442147899151	0.0844936393216355	0.0799666205924728	0.120778971964372	0.168880810995428	0.119400219927328	0.188500368281076	0.102203462184472	0.647936923964687
X1.Methylhistidine/L.Serine	4.48335388409371	2.42130405631914	6.81858362631843	3.3930377341946	2.74863155333901	4.33695206882425	3.17903909108415	1.21045017990716	5.00191414496833	4.09131302905031	2.37014531043593	4.61022476862054	4.92433155825689	4.66440233583601	2.98433314392402	6.31346261944913	3.68258573235141	4.47851307584473	3.92904529280502	5.01860178626424	2.66650497210769	2.63741098824755	4.96293943916923	6.70994866348026	3.73301641700293	4.57687452663469	2.64624668953241	4.02652098081461	3.19624812406203	5.02827682186235	3.5394822280568	2.88351972990082	3.43554764024933	6.87518969689512	5.59353827201971	4.01130977521235	4.6457147002285	4.60184617741688
cis.4.Decenoic.acid/L.Serine	1.46253447747472	1.63355196200384	6.96695063122242	3.65257063746775	3.54204874990203	2.80995355009954	2.19706547777482	5.80283977439814	3.78013912821495	3.00206351499144	3.04419211694075	4.4137552742616	3.30355005237169	2.54579159620138	3.16059147180193	3.67251414184351	2.20365012241264	3.82506915486561	2.51617326149509	2.36827648349732	1.89731642074381	1.68557368557369	3.58904990469191	2.38205813040063	3.15490983836308	3.90038726333907	2.05166958395045	3.05848659600997	2.50915017279296	3.50132146947406	2.63336764057216	3.16026827012026	4.1280975818532	3.23411151842562	3.64966570457784	3.31383267426533	7.36724951110089	2.8687917860554
X2.Octenedioic.acid/L.Serine	1.4459446664268	1.50106510105471	5.21624529316837	2.56872897858028	3.17880002813533	1.9794325246576	2.49376888217523	3.22154535929238	3.20496726367621	2.98255361023412	1.98267625507897	3.3023740371259	3.27883490819983	2.48076313621094	2.46539699570815	3.01832766752214	2.66801401239558	3.43455050973123	1.9537997840691	3.45636957536164	2.20445810914681	2.08484737540616	3.31694789345219	3.79329497122842	2.18726518979142	5.42135167464115	1.73738669403113	3.52065485534873	2.08705167570393	3.49777777777778	2.36975711180418	3.08409316601968	3.19518335707424	4.29882286564255	4.13815244407622	2.20142680539817	4.81457675537513	3.75242051346118
Glycylproline/L.Serine	3.32749379003791	2.3694742885262	4.05392976588629	2.56040053816802	1.88981349836916	2.11002042951816	2.31709884557353	3.32856657309382	1.96181107578166	2.61307588684329	2.36509835733117	2.52708121950041	2.20765211739413	2.61449565798263	2.31198314624406	3.27243459005885	3.89649744195199	2.71024455885795	1.74214467174756	2.56701323251418	1.8473688632481	1.73361747469366	3.02823260410409	4.35809140557631	2.05984261575063	3.48277407786885	1.86565656565657	2.1074209311067	1.96908900394477	3.07790900290416	2.85845873233014	2.40006322888858	2.94773998349684	3.9288409703504	3.80074572917856	1.64905274530231	3.38603679813894	4.20955817946113
Capric.acid/L.Serine	0.511238324796625	0.826047176554682	2.15714875901738	1.30375112309075	0.935169473989157	1.06138306138306	1.14002831296181	1.41069580341233	0.994498421724238	1.35635838150289	1.06061405263828	1.25156736061259	1.60071235012099	0.711993596623674	1.42598374803638	1.67466601061609	1.00060636685195	1.70131849566623	1.01644472528416	1.10323209619108	1.12626133278697	0.231010684421637	1.39352272929931	0.886178196525846	1.11659667339043	1.85900328137818	0.967138459585542	1.35451862844915	0.828617004720652	1.22139246146991	1.30663887441376	1.22906585598388	1.38931220741808	1.90164157600372	1.63288490772676	1.00679623085984	2.3370981279422	2.25645600525871
X0.1/L.Serine	12.1527932516314	9.26290477717217	13.1217861975643	8.52007339449541	3.65698333063603	6.57444496196243	6.73689043052438	12.0255593960342	8.85189797748331	7.16523837667455	7.07535036097798	9.18563400070249	8.19054906325357	6.90038787023977	6.73456677047078	11.6765256263645	14.6421177166519	8.5871721197516	5.71920814678255	9.33673293989572	5.76406850751485	5.21772992784332	11.1643091870267	12.9809931506849	6.59576130481492	9.87418300653595	5.84101581217058	7.34196988120849	6.79640463780449	7.93204271030835	8.66906375328447	6.91478595283878	7.63319088319088	11.1363273983524	10.3027021452145	7.84696594143028	2.259827099506	13.7717790004585
Hexanoylglycine/L.Serine	0.915177447772464	1.84618825484056	2.49950289059911	1.265821956645	1.08259671816984	1.39227354923557	0.689516550067871	1.98758221520652	1.09172846408582	1.32093956562795	0.968179252175068	1.18129460655886	0.564916040300656	1.46030147003955	1.33675120443596	2.58344354866534	2.43602991831513	1.01496477908875	1.07286365956886	1.78450654868807	0.642354247207642	0.553414805996258	1.43863977390936	1.29269831525817	1.44941408765077	1.16946200490259	0.850261560996024	0.927802271840758	1.37032985887702	1.75390556045896	1.01684577638996	1.70569438550066	0.727908714256605	2.29766702305562	0.962982599893961	1.03603461650344	0.752404001480289	2.90009172540311
Dehydroascorbic.acid/L.Serine	2.20122232472325	1.14788032897612	2.07949880522027	1.02652848274764	0.344151937677528	1.10032480187086	1.08220390370213	2.18512825598308	0.567972383372489	1.67558882810251	1.30275915996425	1.323356020545	0.576386622632396	1.12213652914361	1.53490313961256	1.9829190353448	2.18816301272984	0.341247536787049	1.00036085007063	1.48763454112234	1.05961158498386	0.817309244873428	2.09022817858385	3.22509146600868	1.1217527074613	0.324597736822002	0.79677634417036	0.664457255081223	1.06728472396225	0.691221357450324	1.53881654044898	0.715437534685501	1.42990778901177	1.3335136554204	0.72068594844565	1.39292756457264	0.894462290502793	2.12736383596572
X2.Isopropyl.3.oxosuccinate/L.Serine	2.62626401595928	5.00710571923744	8.78124191461837	5.4742054135622	6.07514450867052	3.66283193495372	5.45383217707301	8.95998102402494	6.94954828112167	6.07419314433635	2.66877960594064	7.36143560872625	7.80369372155702	6.20859771573604	6.353957829243	4.6604356846473	1.92753961764591	6.8770041567696	4.46261602219406	7.04726895299053	4.74697754749568	4.8572342467214	7.60661961547822	2.83886309167166	5.80388449639051	9.1253355704698	4.81749920961113	4.61560625661531	5.96239268383725	6.89094061551799	0.973437997406691	5.79565696836034	7.6677796327212	7.8263143150621	8.36431382399732	5.24173667750046	9.34941605839416	7.35686730757455
N.Acetylasparagine/L.Serine	3.02256353416198	3.91795497694603	6.66002747252747	4.12823613086771	3.04329966329966	2.82193789151006	2.95961814270348	4.91346278918517	2.78533136873785	3.91736227045075	3.25371760176325	3.48965839338137	2.37135645332367	3.43535504257	2.46721696530434	5.67226402706934	4.89857510389867	2.63966607783919	2.76505666143203	4.97159593617476	2.05642672319731	3.51214247166757	4.09276136601718	4.04185327361911	2.96409761235955	2.78536310560279	2.92597570927944	2.96446106201375	4.48340467335626	4.25155113393239	2.38721961993983	3.66393178893179	3.38016471000526	4.92504774496841	2.8726096333573	3.33633879781421	3.13140524154117	4.92963236500903
Suberic.acid/L.Serine	0.397490824852287	1.24433629080886	2.22138953431292	1.6149522829081	1.0664511409491	1.88430561117786	1.67942522889115	2.34375720186495	1.15903620744761	2.66349938668278	0.820006750010547	2.06600568810239	1.97128252062011	1.44477667035807	2.37301920284008	1.92464485837175	1.64637999268349	2.0370484378092	1.59649810691924	1.58398460282282	1.5613150607115	0.459896827079358	1.73576648821556	1.1431307206297	1.8059150711306	2.63796866663433	1.19814825735684	1.24925197351668	1.43184008246868	1.63455962491517	1.30522414475191	1.50323418111414	2.21669884169884	2.1028967143807	1.87135872314119	1.06234076136265	2.79507266617204	1.98076035346874
N.Acetylornithine/L.Serine	2.46103268226649	1.61926914023092	1.8842715967133	1.36658583099852	1.49734941355775	1.48379410631066	1.89374820762833	3.0447819628525	1.65025632452914	2.33041263535593	1.6272219896749	1.73137144559568	1.66565444137424	1.85369896750971	1.80450094485484	2.33489247144179	2.24624529243614	2.15809457255998	1.01105765500116	1.63919485771192	1.3896812522384	1.16081029430501	2.40047309647789	1.43135774030927	2.82226586986502	2.18931648015458	1.0828610513973	1.40653334766871	1.65204912734324	2.55412743806433	2.23208944594787	1.75363174375032	1.12490815576782	4.04098261854825	3.68453083505459	1.40027521583146	2.14889440660336	1.87899782612096
N.Acetyl.L.aspartic.acid/L.Serine	5.04266279223352	2.50246860112603	6.52619940390347	3.64294232096906	1.60926539187409	2.56611319840019	2.49282748206871	5.53453616878768	2.94018465815077	3.2235713810906	1.59775043840421	4.24124229646448	3.548886834914	3.28319771831222	1.04642359035664	5.74259273461666	3.72919020715631	2.11968060766908	1.62610605663509	4.12416481069042	2.01422944212037	2.61335474988527	4.4132614159442	9.27440665524835	1.6765304602552	2.15693039857228	2.45463332125166	2.31816302421737	3.25353905693044	2.00709542206399	4.31662305467566	0.696930750634964	3.82067736185383	3.94298080541965	1.72010331467929	2.86125058579367	1.32658408766079	3.44176120087086
N.Carboxyethyl.g.aminobutyric.acid/L.Serine	9.36194212849436	10.9477074649488	14.1828249059758	9.85533576704304	4.45382871784764	7.44610515210128	7.09748495270851	13.8344582221525	10.3345934628359	10.8141678436037	9.06302455704072	9.9209028831563	8.84786093577798	10.3323653643083	9.91611598111935	14.0862231140653	14.8174199341515	10.4203126757395	7.15317046390338	11.2521751139345	6.96631112049847	7.07501164777139	12.3902323000079	9.48205128205128	9.46782559932707	10.3416999429549	6.38564693556836	7.58533049864708	9.31792329006854	11.934984984985	10.2036298526898	9.5452640402347	9.38989485981308	14.9945433401914	11.9420203227735	9.12630792227205	3.48972863993025	13.5176642664266
Citrulline/L.Serine	1.92974120501415	2.21982328082981	3.19972659564439	5.77887295898049	2.77700626766622	3.31216269065311	3.32737075481205	4.05598846484231	3.33238940044634	5.5529982060384	3.72823758831239	2.31214358339596	3.1031326317269	3.30231184610192	3.94738819992484	3.59562377949227	4.12610435072512	3.00577490834766	2.61248345831495	5.20121289498883	3.59222349289332	1.72253941845956	3.1820088367642	2.51064745818844	3.27659987385377	2.59901557870592	3.19349261238604	4.04561385424183	3.7817697543652	4.85150146484375	4.22953916739761	4.43928269768046	5.13594249201278	2.9431987779397	3.05395903393458	3.66854077253219	4.51758191373047	3.23692647573888
D.Glucurono.6.3.lactone/L.Serine	0.0213496086492254	0.051799657549597	0.184884867435488	0.06407060206585	0.00930330890905101	0.0586012964080309	0.16969645573784	0.0629139750407462	0.0243023999599549	0.0823235961337906	0.0321135527161441	0.0821670109733012	0.031534779118531	0.0593413457820931	0.0219082931387307	0.106291775852883	0.0452003864014448	0.0261260435598557	0.041998387689971	0.14933714082527	0.0894545987127781	0.162226645822724	0.0251660419628347	0.0969678752102533	0.1496183882581	0.0291478018161706	0.552507773054017	0.0445442855083666	0.167643601557498	0.0228852776380604	0.10878604450985	0.0825458306049616	0.550857815141408	0.154577361531978	0.0525113951225564	0.00875450414972735	0.00982716022482467	0.0304503365136652
Serotonin/L.Serine	4.38197991391679	3.0673107548572	13.989901071723	6.44421005884312	3.99301996819226	7.27844620144379	5.58529983929629	10.3502563901828	7.02593808074018	9.24523385866802	4.88718937266899	7.42413058907026	5.8530288971368	6.70073617531245	6.16742157356148	7.93728136814954	8.43212399931869	8.62956408345753	4.08794277287987	6	0.759420223115092	4.08427469965932	9.39622414622415	12.2608765971211	5.68611602256462	7.54327323162275	1.98628038845076	5.83764688383162	4.81920349977372	7.47409496944053	8.08173789724747	5.33330731402701	8.39597841225627	9.77000641137728	9.38862781954887	4.52666419530795	4.72890053902385	8.68915889202285
X5.Phenylvaleric.acid/L.Serine	2.14290525370454	3.05660177740161	9.65150007109342	3.26194222771721	3.43255354701504	3.89782768777614	2.92799184144016	7.330080669753	5.14530186767048	5.06803455723542	3.33294275670887	6.82450417536534	5.38856515239345	4.07019550748752	4.73153153153153	5.64376162001909	3.62939882697947	5.15851893095768	3.83480001177267	4.15921794839072	3.10418823529412	2.53935340022297	5.3306272810997	5.5343115783326	3.86173376029277	5.49308150691849	2.69933569530558	4.21665323663712	3.36385174265558	3.47013882825461	2.85643981681894	4.07910447761194	3.57140741289295	5.37980614930355	5.36983282266301	5.39729746795479	7.31048456138348	5.2004068735662
Pseudooxynicotine/L.Serine	10.6330594624704	9.37106714239377	28.737933954276	13.7951277480689	8.91732438831886	15.7654504839911	12.1880767811	12.659453248432	14.6611386138614	19.3435713335993	13.527780999884	18.4881583598445	18.2799627406334	14.4905590522029	16.608990286876	18.0399132669451	15.6661392405063	16.5588918677391	13.5455868593409	14.3965014577259	12.0504201680672	9.3582580115037	17.642582975841	17.1242376327084	12.8440471662229	20.0394252026529	11.739406779661	15.1209786168368	12.763284059129	13.497537782306	13.0541441066222	12.5805560670226	16.0008294625083	13.8109911839829	15.791179260196	13.9942698100851	16.4593934721151	17.3369408369408
D.Glucose/L.Serine	0.0698491979636923	0.0378736435307659	0.0843792847544474	0.0489404443957276	0.0448856678323519	0.0522967028352801	0.0639939141094782	0.0806960383505925	0.0565551316494284	0.0522166494026507	0.0513894898814397	0.0605033170805064	0.0472613864724346	0.0490028896668119	0.045131657530219	0.0594745509616199	0.0883397901115824	0.060635154999339	0.0434259633901414	0.0605557690263823	0.0482504776478368	0.0681446600620177	0.0688319559131582	0.0891254050139433	0.0556644013731882	0.0742375185638158	0.0438004829112651	0.0461061770165175	0.0465348835007389	0.0704870699363828	0.057044317044317	0.0485054017943981	0.0714177292608106	0.0942471902784111	0.065360311023349	0.0481666665727493	0.0864968787732269	0.0643733477355605
L.Tyrosine/L.Serine	0.327710967476116	0.193851191314908	0.498772888928078	0.261068056798708	0.296019493151851	0.248744412267459	0.27539598468609	0.307334853630698	0.226618883950491	0.301348666971848	0.263490492715902	0.276733985534468	0.223393302539247	0.220467872492635	0.217348763653025	0.31202451380082	0.26489268916511	0.257157766471537	0.221045041988294	0.276579024639455	0.243468889102143	0.273264951112711	0.406910378586679	0.361442738628779	0.275038282344509	0.415012705171348	0.217970174873941	0.258089441720837	0.35123219596396	0.357814230280986	0.34340684173188	0.319979955884212	0.248470453673101	0.343503065674284	0.338158282245971	0.249883794695191	0.108758171488542	0.300493966110173
Sorbitol/L.Serine	0.543753204580414	0.371363934341941	1.35978284821411	0.660784726689018	0.535481118997121	0.734230329091098	0.686927213906024	1.03013845926088	0.451622167719307	0.888559754228023	0.557884665981009	0.877375740190898	0.752834515447044	0.6567717684963	0.684764893785448	0.654359180510768	0.950794169051415	0.6598977178837	0.644517434296766	0.775421248733042	0.690491144328602	0.60233763486355	0.777220213554281	0.935670998876834	0.67799094459336	1.06264043297317	0.600656325758322	0.617758399508897	0.732029513530854	0.806745290678792	0.853486187318747	0.739360032896517	0.906104388997445	0.827172373634942	0.838594046439784	0.51240595869676	0.680109168334811	0.866297011998154
Phosphorylcholine/L.Serine	4.32415902140673	4.14623995407578	11.2962223331669	5.32871241680055	5.58835167552863	4.62949600962064	5.08352578906851	5.23911234396671	7.68701332410452	6.82986714238768	5.27443353986703	9.55480453050786	8.38935068636299	7.23189209164819	7.08498747350164	6.26102346842076	4.66852131271218	8.61191671314371	4.80013999410551	7.29231182314508	4.88694621425396	4.81921083253993	8.37098934061814	5.6451708988011	5.86080013885273	8.11746268656716	3.84694521585458	5.93295540438398	6.22981669266771	6.33918175293086	3.89124429684348	6.34931697797602	6.20915411355736	7.89227364753519	8.70165505226481	5.87753558412982	10.5577810748434	7.30409143412973
Phosphoserine/L.Serine	0.541658686075465	0.311204705071309	0.752839270662349	0.360630885034654	0.253688027663014	0.435143605816164	0.257385183250767	0.676560217180492	0.308906130211584	0.237756946419174	0.264967362731488	0.584698109621813	0.289068266664048	0.436176614808541	0.257412224349975	0.415921567901349	0.570893155740068	0.526858423183659	0.14871804237086	0.425354083246759	0.292446765591264	0.196720745151721	0.411435461620278	0.505251862811746	0.313662288442603	0.300846332558911	0.302083075199857	0.394211356308446	0.27098911259368	0.376530051538578	0.518915249747521	0.306296734628006	0.317214910117016	0.528889113259459	0.446935497581774	0.418084705721231	0.306983443740353	0.563761947886802
Pseudoecgonine/L.Serine	5.36170212765957	6.00270101807604	14.451564828614	6.07684656860179	5.0147581003107	4.41334028139656	6.16113080798656	9.40888873074049	5.77112698928223	4.248299021755	5.04774065096953	7.04133010231556	4.95277754409579	7.54414032382421	7.01803951512838	5.73189589180913	5.8878449096099	8.32557512580877	4.19386507016866	6.78550905683948	5.02123772550811	4.41690905565251	4.43103008307579	6.00705229793978	7.95828423285411	9.14989905787349	3.79993765586035	5.87566434613369	7.17254153569825	4.36717762760288	7.31074698233133	9.34934318555008	3.51466676383777	11.0577214855861	7.72941813679975	2.79830419694886	6.00557951987997	5.579575535225
X3.Oxodecanoic.acid/L.Serine	0.575754605297883	2.38276288659794	6.09436164481954	3.43023461970333	2.9230321453981	3.48469387755102	2.94496722115685	6.21823483761729	3.51158056993795	4.53387559212167	2.55069769476401	5.51312322125013	3.90572963888459	3.2242359337672	4.38083889418494	4.40690169305319	3.3951717989164	4.1971097218447	2.91259640102828	3.67684288905436	2.89150922719502	1.04158950088026	4.05474547247159	3.13066281230642	3.95444431432252	5.67299468029623	2.410178338408	3.40223657405401	2.96171139850739	3.38285738604928	2.34099523853982	3.35782386475329	3.58188502673797	4.50505267684369	4.66602830585268	2.67827040576531	5.69149077982671	4.5145229774922
X4.6.Dimethylnonanoic.acid/L.Serine	1.47950938789746	2.82083577426284	7.71439936356404	4.77661194091264	3.2653901734104	5.76999591224962	4.16940270236141	4.65278901988386	3.67962974467292	6.72722648663646	3.50135102678035	5.08635612175435	6.1288430841835	3.15637096774194	6.07267922035018	5.37463811460701	3.79668686248945	5.61735281634633	4.7182690566721	4.41490111081008	4.5051222510586	1.38754873294347	4.6896531028688	3.31202761151645	4.34917568263782	6.18104330037504	3.4326988060374	4.88353138804206	3.41472930361819	4.47385602521529	4.3231724137931	3.95972181976239	5.74638069705094	5.72818918087687	5.03833156806375	4.0521949369489	5.46166638239809	7.43149625780912
X2.Keto.6.acetamidocaproate/L.Serine	10.5275058596443	11.7443089430894	18.4153553988063	9.19201837041729	6.8818334094716	7.57666845589551	7.47171305725277	13.849675256652	12.0945412469371	10.9410393321802	8.91681321201927	11.4348491473546	11.2240086426029	7.90207954774884	8.71081625399834	14.9020167175269	11.1072470271483	12.52663601947	7.4501114986563	9.96538649706458	7.62237115784608	5.47153495075667	15.2659958972355	15.5985596707819	8.35816831683168	9.44054851588266	6.43486064189189	8.54206116008271	8.01668757841907	10.6251837989574	9.9596441054973	9.28581136178309	8.41135432109532	13.227904040404	12.9113351428202	9.33358811967678	2.9653887113951	16.5694386981106
